ClaimNo,ClaimMadeBusiness,AccidentDate,ReportDate,Covariate,Line,Type,TotalLoss,ClaimLiability,Limit,Deductible,TotalPayment,ClaimStatus,PaymentDate,CloseDate
5759,FALSE,2009-12-19,2010-03-05,NA,GEN,LB,996.562705,TRUE,1.00E+07,0,996.562705,CLOSED,,2010-10-26
5760,FALSE,2009-12-04,2010-02-17,NA,GEN,LB,3129.637782,TRUE,1.00E+07,0,3129.637782,CLOSED,,2011-10-29
5761,FALSE,2009-12-24,2010-01-24,NA,GEN,LB,23442.09925,TRUE,1.00E+07,0,23442.09925,CLOSED,,2025-02-15
5762,FALSE,2009-12-29,2010-02-22,NA,GEN,LB,554.1150391,TRUE,1.00E+07,0,554.1150391,CLOSED,,2014-02-09
5763,FALSE,2009-12-06,2010-05-12,NA,GEN,LB,1410.836994,TRUE,1.00E+07,0,1410.836994,CLOSED,,2014-06-18
5764,FALSE,2009-12-23,2010-01-26,NA,GEN,LB,1014.808295,TRUE,1.00E+07,0,1014.808295,CLOSED,,2010-04-19
5765,FALSE,2009-12-09,2010-01-13,NA,GEN,LB,27673.17555,TRUE,1.00E+07,0,27673.17555,CLOSED,,2018-04-26
5766,FALSE,2009-12-05,2010-03-17,NA,GEN,LB,3969.266089,TRUE,1.00E+07,0,3969.266089,CLOSED,,2010-05-28
5767,FALSE,2009-12-10,2009-12-13,NA,GEN,LB,8252.792311,TRUE,1.00E+07,0,8252.792311,CLOSED,,2010-03-19
5768,FALSE,2010-01-12,2010-01-21,NA,GEN,LB,11363.3178,TRUE,1.00E+07,0,11363.3178,CLOSED,,2020-05-01
5769,FALSE,2010-01-18,2010-02-24,NA,GEN,LB,1789.187244,TRUE,1.00E+07,0,1789.187244,CLOSED,,2011-02-18
5770,FALSE,2010-01-13,2010-02-25,NA,GEN,LB,23701.27325,TRUE,1.00E+07,0,23701.27325,CLOSED,,2015-03-04
5771,FALSE,2010-01-01,2010-01-27,NA,GEN,LB,1449.574571,TRUE,1.00E+07,0,1449.574571,CLOSED,,2011-05-05
5772,FALSE,2010-01-17,2010-03-25,NA,GEN,LB,5870.575625,TRUE,1.00E+07,0,5870.575625,CLOSED,,2011-01-25
5773,FALSE,2010-01-06,2010-08-16,NA,GEN,LB,716.7866191,TRUE,1.00E+07,0,716.7866191,CLOSED,,2011-09-17
5774,FALSE,2010-01-24,2010-04-10,NA,GEN,LB,9126.98272,TRUE,1.00E+07,0,9126.98272,CLOSED,,2029-07-14
5775,FALSE,2010-01-05,2010-10-05,NA,GEN,LB,10563.95135,TRUE,1.00E+07,0,10563.95135,CLOSED,,2012-05-25
5776,FALSE,2010-01-22,2010-03-07,NA,GEN,LB,22059.18213,TRUE,1.00E+07,0,22059.18213,CLOSED,,2015-04-04
5777,FALSE,2010-01-29,2010-02-20,NA,GEN,LB,5731.819863,TRUE,1.00E+07,0,5731.819863,CLOSED,,2011-04-29
5778,FALSE,2010-01-08,2010-02-04,NA,GEN,LB,10378.72498,TRUE,1.00E+07,0,10378.72498,CLOSED,,2020-05-30
5779,FALSE,2010-01-15,2010-03-07,NA,GEN,LB,7615.597121,TRUE,1.00E+07,0,7615.597121,CLOSED,,2011-03-30
5780,FALSE,2010-01-26,2010-07-03,NA,GEN,LB,2384.965414,TRUE,1.00E+07,0,2384.965414,CLOSED,,2011-02-13
5781,FALSE,2010-01-12,2010-02-26,NA,GEN,LB,15472.8156,TRUE,1.00E+07,0,15472.8156,CLOSED,,2028-01-28
5782,FALSE,2010-01-12,2010-02-08,NA,GEN,LB,659.9681223,TRUE,1.00E+07,0,659.9681223,CLOSED,,2018-09-09
5783,FALSE,2010-01-04,2010-02-17,NA,GEN,LB,6650.24532,TRUE,1.00E+07,0,6650.24532,CLOSED,,2017-09-16
5784,FALSE,2010-01-27,2010-02-07,NA,GEN,LB,7140.822341,TRUE,1.00E+07,0,7140.822341,CLOSED,,2018-02-24
5785,FALSE,2010-01-27,2010-02-02,NA,GEN,LB,5131.384968,TRUE,1.00E+07,0,5131.384968,CLOSED,,2021-04-09
5786,FALSE,2010-01-11,2010-03-20,NA,GEN,LB,11155.05904,TRUE,1.00E+07,0,11155.05904,CLOSED,,2012-10-01
5787,FALSE,2010-01-09,2010-02-26,NA,GEN,LB,8353.476788,TRUE,1.00E+07,0,8353.476788,CLOSED,,2016-02-18
5788,FALSE,2010-01-01,2010-05-10,NA,GEN,LB,4093.627559,TRUE,1.00E+07,0,4093.627559,CLOSED,,2013-04-15
5789,FALSE,2010-01-07,2010-03-22,NA,GEN,LB,5677.950859,TRUE,1.00E+07,0,5677.950859,CLOSED,,2012-03-24
5790,FALSE,2010-01-05,2010-02-14,NA,GEN,LB,804.7355826,TRUE,1.00E+07,0,804.7355826,CLOSED,,2014-09-01
5791,FALSE,2010-01-27,2010-02-14,NA,GEN,LB,7330.433808,TRUE,1.00E+07,0,7330.433808,CLOSED,,2017-12-14
5792,FALSE,2010-01-17,2010-09-03,NA,GEN,LB,3950.400161,TRUE,1.00E+07,0,3950.400161,CLOSED,,2012-12-05
5793,FALSE,2010-01-13,2010-04-15,NA,GEN,LB,11954.27748,TRUE,1.00E+07,0,11954.27748,CLOSED,,2013-10-24
5794,FALSE,2010-01-27,2010-04-03,NA,GEN,LB,2595.03415,TRUE,1.00E+07,0,2595.03415,CLOSED,,2010-04-28
5795,FALSE,2010-01-12,2010-08-16,NA,GEN,LB,2962.724922,TRUE,1.00E+07,0,2962.724922,CLOSED,,2013-08-17
5796,FALSE,2010-01-24,2010-05-19,NA,GEN,LB,5491.591901,TRUE,1.00E+07,0,5491.591901,CLOSED,,2017-07-12
5797,FALSE,2010-01-05,2010-02-04,NA,GEN,LB,1378.750861,TRUE,1.00E+07,0,1378.750861,CLOSED,,2010-12-09
5798,FALSE,2010-01-03,2010-01-04,NA,GEN,LB,21795.01954,TRUE,1.00E+07,0,21795.01954,CLOSED,,2012-05-07
5799,FALSE,2010-01-03,2010-03-14,NA,GEN,LB,2918.037441,TRUE,1.00E+07,0,2918.037441,CLOSED,,2012-06-21
5800,FALSE,2010-01-09,2010-01-31,NA,GEN,LB,24661.65137,TRUE,1.00E+07,0,24661.65137,CLOSED,,2019-04-18
5801,FALSE,2010-01-21,2010-02-18,NA,GEN,LB,3636.009454,TRUE,1.00E+07,0,3636.009454,CLOSED,,2016-11-02
5802,FALSE,2010-01-23,2010-09-10,NA,GEN,LB,3460.238881,TRUE,1.00E+07,0,3460.238881,CLOSED,,2010-11-04
5803,FALSE,2010-01-22,2010-01-25,NA,GEN,LB,784.0355907,TRUE,1.00E+07,0,784.0355907,CLOSED,,2011-07-07
5804,FALSE,2010-01-22,2010-04-10,NA,GEN,LB,12219.0568,TRUE,1.00E+07,0,12219.0568,CLOSED,,2015-11-07
5805,FALSE,2010-01-25,2010-02-13,NA,GEN,LB,1034.906526,TRUE,1.00E+07,0,1034.906526,CLOSED,,2010-10-30
5806,FALSE,2010-01-22,2010-03-19,NA,GEN,LB,26169.71591,TRUE,1.00E+07,0,26169.71591,CLOSED,,2015-03-29
5807,FALSE,2010-01-09,2010-01-21,NA,GEN,LB,21778.33575,TRUE,1.00E+07,0,21778.33575,CLOSED,,2014-04-16
5808,FALSE,2010-01-30,2010-06-24,NA,GEN,LB,589.0114101,TRUE,1.00E+07,0,589.0114101,CLOSED,,2010-10-03
5809,FALSE,2010-01-16,2010-03-09,NA,GEN,LB,21218.93892,TRUE,1.00E+07,0,21218.93892,CLOSED,,2014-04-12
5810,FALSE,2010-01-12,2010-03-01,NA,GEN,LB,1616.837622,TRUE,1.00E+07,0,1616.837622,CLOSED,,2010-11-02
5811,FALSE,2010-01-03,2010-03-11,NA,GEN,LB,1229.754146,TRUE,1.00E+07,0,1229.754146,CLOSED,,2011-11-15
5812,FALSE,2010-01-27,2010-05-11,NA,GEN,LB,3198.441508,TRUE,1.00E+07,0,3198.441508,CLOSED,,2023-02-01
5813,FALSE,2010-01-25,2010-01-29,NA,GEN,LB,6729.175661,TRUE,1.00E+07,0,6729.175661,CLOSED,,2011-11-01
5814,FALSE,2010-01-26,2010-07-08,NA,GEN,LB,10169.63261,TRUE,1.00E+07,0,10169.63261,CLOSED,,2019-02-24
5815,FALSE,2010-01-11,2010-08-09,NA,GEN,LB,4443.752988,TRUE,1.00E+07,0,4443.752988,CLOSED,,2012-10-13
5816,FALSE,2010-01-22,2010-04-10,NA,GEN,LB,11973.70222,TRUE,1.00E+07,0,11973.70222,CLOSED,,2017-11-28
5817,FALSE,2010-01-25,2011-05-24,NA,GEN,LB,1864.656068,TRUE,1.00E+07,0,1864.656068,CLOSED,,2013-01-09
5818,FALSE,2010-01-14,2010-05-14,NA,GEN,LB,3436.334258,TRUE,1.00E+07,0,3436.334258,CLOSED,,2012-05-18
5819,FALSE,2010-01-08,2010-07-16,NA,GEN,LB,4301.28835,TRUE,1.00E+07,0,4301.28835,CLOSED,,2013-11-24
5820,FALSE,2010-01-09,2010-03-19,NA,GEN,LB,4033.762639,TRUE,1.00E+07,0,4033.762639,CLOSED,,2012-07-26
5821,FALSE,2010-01-19,2010-05-18,NA,GEN,LB,17384.64225,TRUE,1.00E+07,0,17384.64225,CLOSED,,2020-02-23
5822,FALSE,2010-02-07,2010-02-26,NA,GEN,LB,2902.823506,TRUE,1.00E+07,0,2902.823506,CLOSED,,2012-06-23
5823,FALSE,2010-02-19,2010-06-22,NA,GEN,LB,2457.244102,TRUE,1.00E+07,0,2457.244102,CLOSED,,2012-08-15
5824,FALSE,2010-02-05,2010-03-08,NA,GEN,LB,10627.81695,TRUE,1.00E+07,0,10627.81695,CLOSED,,2018-04-28
5825,FALSE,2010-02-15,2011-01-13,NA,GEN,LB,5578.770384,TRUE,1.00E+07,0,5578.770384,CLOSED,,2012-10-29
5826,FALSE,2010-02-25,2010-06-23,NA,GEN,LB,1687.455424,TRUE,1.00E+07,0,1687.455424,CLOSED,,2010-10-02
5827,FALSE,2010-02-22,2010-05-22,NA,GEN,LB,757.1530338,TRUE,1.00E+07,0,757.1530338,CLOSED,,2012-12-04
5828,FALSE,2010-02-19,2010-03-09,NA,GEN,LB,26014.25945,TRUE,1.00E+07,0,26014.25945,CLOSED,,2025-11-10
5829,FALSE,2010-02-13,2010-07-05,NA,GEN,LB,454.4630042,TRUE,1.00E+07,0,454.4630042,CLOSED,,2011-08-24
5830,FALSE,2010-02-14,2010-09-07,NA,GEN,LB,3664.386948,TRUE,1.00E+07,0,3664.386948,CLOSED,,2013-11-17
5831,FALSE,2010-02-21,2010-11-05,NA,GEN,LB,9189.688879,TRUE,1.00E+07,0,9189.688879,CLOSED,,2017-12-25
5832,FALSE,2010-02-06,2010-06-06,NA,GEN,LB,6955.153507,TRUE,1.00E+07,0,6955.153507,CLOSED,,2013-06-22
5833,FALSE,2010-02-01,2010-05-20,NA,GEN,LB,2419.525978,TRUE,1.00E+07,0,2419.525978,CLOSED,,2011-01-23
5834,FALSE,2010-02-08,2010-02-14,NA,GEN,LB,11918.83456,TRUE,1.00E+07,0,11918.83456,CLOSED,,2018-02-22
5835,FALSE,2010-02-10,2010-04-23,NA,GEN,LB,592.3777608,TRUE,1.00E+07,0,592.3777608,CLOSED,,2010-07-03
5836,FALSE,2010-02-06,2010-02-23,NA,GEN,LB,5416.160463,TRUE,1.00E+07,0,5416.160463,CLOSED,,2010-05-25
5837,FALSE,2010-02-26,2010-09-19,NA,GEN,LB,785.4819382,TRUE,1.00E+07,0,785.4819382,CLOSED,,2012-01-26
5838,FALSE,2010-02-21,2010-05-03,NA,GEN,LB,17330.36683,TRUE,1.00E+07,0,17330.36683,CLOSED,,2030-07-10
5839,FALSE,2010-02-09,2010-03-06,NA,GEN,LB,1268.360759,TRUE,1.00E+07,0,1268.360759,CLOSED,,2010-10-14
5840,FALSE,2010-02-27,2010-06-17,NA,GEN,LB,1491.251986,TRUE,1.00E+07,0,1491.251986,CLOSED,,2016-08-06
5841,FALSE,2010-02-20,2010-08-12,NA,GEN,LB,26930.95564,TRUE,1.00E+07,0,26930.95564,CLOSED,,2026-02-24
5842,FALSE,2010-02-04,2010-10-23,NA,GEN,LB,16604.05073,TRUE,1.00E+07,0,16604.05073,CLOSED,,2014-02-07
5843,FALSE,2010-02-04,2010-05-10,NA,GEN,LB,16530.10044,TRUE,1.00E+07,0,16530.10044,CLOSED,,2022-05-27
5844,FALSE,2010-02-02,2010-10-03,NA,GEN,LB,2738.452515,TRUE,1.00E+07,0,2738.452515,CLOSED,,2012-12-08
5845,FALSE,2010-02-18,2010-02-21,NA,GEN,LB,12613.87489,TRUE,1.00E+07,0,12613.87489,CLOSED,,2019-01-18
5846,FALSE,2010-02-18,2010-03-19,NA,GEN,LB,1195.620768,TRUE,1.00E+07,0,1195.620768,CLOSED,,2011-01-24
5847,FALSE,2010-02-23,2010-09-15,NA,GEN,LB,2536.345188,TRUE,1.00E+07,0,2536.345188,CLOSED,,2010-10-13
5848,FALSE,2010-02-05,2010-04-16,NA,GEN,LB,11530.86091,TRUE,1.00E+07,0,11530.86091,CLOSED,,2011-01-06
5849,FALSE,2010-02-27,2010-03-01,NA,GEN,LB,5912.592686,TRUE,1.00E+07,0,5912.592686,CLOSED,,2012-08-07
5850,FALSE,2010-02-24,2010-11-25,NA,GEN,LB,12934.03157,TRUE,1.00E+07,0,12934.03157,CLOSED,,2012-07-22
5851,FALSE,2010-02-04,2010-02-09,NA,GEN,LB,1429.386318,TRUE,1.00E+07,0,1429.386318,CLOSED,,2013-03-26
5852,FALSE,2010-02-12,2010-11-05,NA,GEN,LB,20347.88873,TRUE,1.00E+07,0,20347.88873,CLOSED,,2013-11-25
5853,FALSE,2010-02-23,2010-04-05,NA,GEN,LB,4732.539956,TRUE,1.00E+07,0,4732.539956,CLOSED,,2016-08-04
5854,FALSE,2010-02-13,2010-07-06,NA,GEN,LB,10364.0527,TRUE,1.00E+07,0,10364.0527,CLOSED,,2015-07-06
5855,FALSE,2010-02-02,2010-02-05,NA,GEN,LB,8631.986099,TRUE,1.00E+07,0,8631.986099,CLOSED,,2015-05-14
5856,FALSE,2010-02-01,2010-02-21,NA,GEN,LB,6780.032335,TRUE,1.00E+07,0,6780.032335,CLOSED,,2016-11-05
5857,FALSE,2010-02-14,2010-03-14,NA,GEN,LB,1294.874765,TRUE,1.00E+07,0,1294.874765,CLOSED,,2010-09-21
5858,FALSE,2010-02-18,2010-04-19,NA,GEN,LB,16787.1161,TRUE,1.00E+07,0,16787.1161,CLOSED,,2026-10-08
5859,FALSE,2010-02-09,2010-04-28,NA,GEN,LB,4059.399662,TRUE,1.00E+07,0,4059.399662,CLOSED,,2015-03-03
5860,FALSE,2010-02-12,2010-05-11,NA,GEN,LB,6143.681661,TRUE,1.00E+07,0,6143.681661,CLOSED,,2014-08-03
5861,FALSE,2010-02-25,2011-01-16,NA,GEN,LB,18845.30882,TRUE,1.00E+07,0,18845.30882,CLOSED,,2019-11-22
5862,FALSE,2010-02-07,2010-03-30,NA,GEN,LB,475.515006,TRUE,1.00E+07,0,475.515006,CLOSED,,2010-12-16
5863,FALSE,2010-02-13,2010-02-25,NA,GEN,LB,12132.14639,TRUE,1.00E+07,0,12132.14639,CLOSED,,2010-10-21
5864,FALSE,2010-02-24,2010-02-26,NA,GEN,LB,2338.426776,TRUE,1.00E+07,0,2338.426776,CLOSED,,2011-08-24
5865,FALSE,2010-02-25,2010-07-10,NA,GEN,LB,20651.58748,TRUE,1.00E+07,0,20651.58748,CLOSED,,2017-05-08
5866,FALSE,2010-02-03,2010-08-27,NA,GEN,LB,12386.93884,TRUE,1.00E+07,0,12386.93884,CLOSED,,2022-02-20
5867,FALSE,2010-02-23,2010-05-04,NA,GEN,LB,1333.371637,TRUE,1.00E+07,0,1333.371637,CLOSED,,2015-02-22
5868,FALSE,2010-02-25,2010-07-15,NA,GEN,LB,1086.630569,TRUE,1.00E+07,0,1086.630569,CLOSED,,2012-03-27
5869,FALSE,2010-02-07,2010-03-05,NA,GEN,LB,12527.76693,TRUE,1.00E+07,0,12527.76693,CLOSED,,2014-05-09
5870,FALSE,2010-02-04,2010-04-06,NA,GEN,LB,2116.568698,TRUE,1.00E+07,0,2116.568698,CLOSED,,2012-04-10
5871,FALSE,2010-02-02,2010-02-06,NA,GEN,LB,1621.878258,TRUE,1.00E+07,0,1621.878258,CLOSED,,2011-02-14
5872,FALSE,2010-02-04,2010-02-28,NA,GEN,LB,3633.781131,TRUE,1.00E+07,0,3633.781131,CLOSED,,2010-07-16
5873,FALSE,2010-02-26,2010-10-03,NA,GEN,LB,53710.06991,TRUE,1.00E+07,0,53710.06991,CLOSED,,2014-03-02
5874,FALSE,2010-02-17,2010-09-08,NA,GEN,LB,1770.37751,TRUE,1.00E+07,0,1770.37751,CLOSED,,2012-07-11
5875,FALSE,2010-02-22,2010-09-28,NA,GEN,LB,43222.56099,TRUE,1.00E+07,0,43222.56099,CLOSED,,2026-09-07
5876,FALSE,2010-02-10,2010-04-28,NA,GEN,LB,4828.911003,TRUE,1.00E+07,0,4828.911003,CLOSED,,2013-05-02
5877,FALSE,2010-03-25,2010-05-24,NA,GEN,LB,12984.69304,TRUE,1.00E+07,0,12984.69304,CLOSED,,2014-03-22
5878,FALSE,2010-03-25,2010-04-10,NA,GEN,LB,8588.536429,TRUE,1.00E+07,0,8588.536429,CLOSED,,2014-10-26
5879,FALSE,2010-03-12,2010-06-02,NA,GEN,LB,546.7455432,TRUE,1.00E+07,0,546.7455432,CLOSED,,2011-09-18
5880,FALSE,2010-03-20,2010-12-09,NA,GEN,LB,2213.870626,TRUE,1.00E+07,0,2213.870626,CLOSED,,2022-12-29
5881,FALSE,2010-03-23,2010-08-16,NA,GEN,LB,1986.28253,TRUE,1.00E+07,0,1986.28253,CLOSED,,2011-01-31
5882,FALSE,2010-03-26,2010-07-21,NA,GEN,LB,4527.130076,TRUE,1.00E+07,0,4527.130076,CLOSED,,2015-11-06
5883,FALSE,2010-03-21,2010-09-09,NA,GEN,LB,35919.51803,TRUE,1.00E+07,0,35919.51803,CLOSED,,2028-09-09
5884,FALSE,2010-03-21,2010-08-13,NA,GEN,LB,1865.732557,TRUE,1.00E+07,0,1865.732557,CLOSED,,2011-02-12
5885,FALSE,2010-03-27,2010-07-26,NA,GEN,LB,21858.52256,TRUE,1.00E+07,0,21858.52256,CLOSED,,2024-02-01
5886,FALSE,2010-03-22,2010-04-02,NA,GEN,LB,8690.63036,TRUE,1.00E+07,0,8690.63036,CLOSED,,2021-10-03
5887,FALSE,2010-03-24,2011-04-01,NA,GEN,LB,3714.616834,TRUE,1.00E+07,0,3714.616834,CLOSED,,2011-06-07
5888,FALSE,2010-03-18,2011-06-01,NA,GEN,LB,7864.914962,TRUE,1.00E+07,0,7864.914962,CLOSED,,2019-08-20
5889,FALSE,2010-03-25,2010-08-17,NA,GEN,LB,1617.429046,TRUE,1.00E+07,0,1617.429046,CLOSED,,2011-10-30
5890,FALSE,2010-03-15,2010-03-18,NA,GEN,LB,1410.667667,TRUE,1.00E+07,0,1410.667667,CLOSED,,2016-10-30
5891,FALSE,2010-03-02,2010-10-25,NA,GEN,LB,16655.3607,TRUE,1.00E+07,0,16655.3607,CLOSED,,2011-05-26
5892,FALSE,2010-03-20,2010-09-26,NA,GEN,LB,3467.492886,TRUE,1.00E+07,0,3467.492886,CLOSED,,2011-02-23
5893,FALSE,2010-03-13,2010-03-31,NA,GEN,LB,2383.547754,TRUE,1.00E+07,0,2383.547754,CLOSED,,2016-05-19
5894,FALSE,2010-03-19,2010-10-10,NA,GEN,LB,862.8442085,TRUE,1.00E+07,0,862.8442085,CLOSED,,2011-12-05
5895,FALSE,2010-03-05,2010-05-11,NA,GEN,LB,6877.249534,TRUE,1.00E+07,0,6877.249534,CLOSED,,2010-09-17
5896,FALSE,2010-03-10,2010-03-15,NA,GEN,LB,6921.814166,TRUE,1.00E+07,0,6921.814166,CLOSED,,2011-08-06
5897,FALSE,2010-03-04,2010-04-27,NA,GEN,LB,16865.55254,TRUE,1.00E+07,0,16865.55254,CLOSED,,2010-10-09
5898,FALSE,2010-03-16,2010-08-10,NA,GEN,LB,2375.362813,TRUE,1.00E+07,0,2375.362813,CLOSED,,2011-10-09
5899,FALSE,2010-03-17,2010-03-22,NA,GEN,LB,546.173669,TRUE,1.00E+07,0,546.173669,CLOSED,,2012-04-24
5900,FALSE,2010-03-02,2010-03-08,NA,GEN,LB,3852.329417,TRUE,1.00E+07,0,3852.329417,CLOSED,,2011-05-11
5901,FALSE,2010-03-06,2010-03-18,NA,GEN,LB,602.7470281,TRUE,1.00E+07,0,602.7470281,CLOSED,,2012-09-04
5902,FALSE,2010-03-26,2010-05-02,NA,GEN,LB,1752.762353,TRUE,1.00E+07,0,1752.762353,CLOSED,,2011-06-23
5903,FALSE,2010-03-18,2010-04-14,NA,GEN,LB,1981.045365,TRUE,1.00E+07,0,1981.045365,CLOSED,,2012-06-16
5904,FALSE,2010-03-13,2010-03-23,NA,GEN,LB,988.300236,TRUE,1.00E+07,0,988.300236,CLOSED,,2010-11-24
5905,FALSE,2010-03-16,2010-04-05,NA,GEN,LB,1514.507043,TRUE,1.00E+07,0,1514.507043,CLOSED,,2010-05-04
5906,FALSE,2010-03-23,2010-05-02,NA,GEN,LB,2583.898579,TRUE,1.00E+07,0,2583.898579,CLOSED,,2013-02-10
5907,FALSE,2010-03-25,2010-04-03,NA,GEN,LB,4393.9929,TRUE,1.00E+07,0,4393.9929,CLOSED,,2013-05-22
5908,FALSE,2010-03-06,2010-09-12,NA,GEN,LB,2586.726503,TRUE,1.00E+07,0,2586.726503,CLOSED,,2011-05-14
5909,FALSE,2010-03-27,2010-04-24,NA,GEN,LB,1694.497622,TRUE,1.00E+07,0,1694.497622,CLOSED,,2011-11-08
5910,FALSE,2010-03-18,2010-05-06,NA,GEN,LB,11802.63613,TRUE,1.00E+07,0,11802.63613,CLOSED,,2012-10-26
5911,FALSE,2010-03-06,2010-07-25,NA,GEN,LB,15827.91464,TRUE,1.00E+07,0,15827.91464,CLOSED,,2012-07-18
5912,FALSE,2010-03-17,2010-12-06,NA,GEN,LB,7852.503999,TRUE,1.00E+07,0,7852.503999,CLOSED,,2014-07-12
5913,FALSE,2010-03-16,2010-07-08,NA,GEN,LB,907.9321986,TRUE,1.00E+07,0,907.9321986,CLOSED,,2012-02-27
5914,FALSE,2010-03-03,2010-07-08,NA,GEN,LB,12301.77588,TRUE,1.00E+07,0,12301.77588,CLOSED,,2012-01-27
5915,FALSE,2010-03-23,2010-04-09,NA,GEN,LB,5279.282602,TRUE,1.00E+07,0,5279.282602,CLOSED,,2013-08-31
5916,FALSE,2010-03-12,2010-08-13,NA,GEN,LB,11348.34693,TRUE,1.00E+07,0,11348.34693,CLOSED,,2024-07-15
5917,FALSE,2010-03-02,2010-11-29,NA,GEN,LB,2833.835807,TRUE,1.00E+07,0,2833.835807,CLOSED,,2011-05-17
5918,FALSE,2010-03-19,2010-04-18,NA,GEN,LB,14922.29368,TRUE,1.00E+07,0,14922.29368,CLOSED,,2013-11-19
5919,FALSE,2010-03-14,2010-07-14,NA,GEN,LB,4376.828975,TRUE,1.00E+07,0,4376.828975,CLOSED,,2016-05-18
5920,FALSE,2010-03-12,2010-06-09,NA,GEN,LB,22502.45657,TRUE,1.00E+07,0,22502.45657,CLOSED,,2026-04-11
5921,FALSE,2010-03-04,2010-03-21,NA,GEN,LB,11091.73977,TRUE,1.00E+07,0,11091.73977,CLOSED,,2015-06-21
5922,FALSE,2010-03-29,2010-05-11,NA,GEN,LB,8240.08553,TRUE,1.00E+07,0,8240.08553,CLOSED,,2012-08-13
5923,FALSE,2010-03-27,2010-04-11,NA,GEN,LB,11022.13527,TRUE,1.00E+07,0,11022.13527,CLOSED,,2019-03-20
5924,FALSE,2010-03-27,2010-05-16,NA,GEN,LB,10523.78057,TRUE,1.00E+07,0,10523.78057,CLOSED,,2012-08-25
5925,FALSE,2010-03-11,2010-05-04,NA,GEN,LB,20197.23584,TRUE,1.00E+07,0,20197.23584,CLOSED,,2012-12-29
5926,FALSE,2010-03-09,2010-04-17,NA,GEN,LB,3665.065676,TRUE,1.00E+07,0,3665.065676,CLOSED,,2012-06-01
5927,FALSE,2010-03-26,2010-07-16,NA,GEN,LB,916.5636468,TRUE,1.00E+07,0,916.5636468,CLOSED,,2011-01-08
5928,FALSE,2010-03-27,2010-07-11,NA,GEN,LB,13524.81146,TRUE,1.00E+07,0,13524.81146,CLOSED,,2012-04-21
5929,FALSE,2010-03-18,2010-06-22,NA,GEN,LB,4934.455353,TRUE,1.00E+07,0,4934.455353,CLOSED,,2012-12-13
5930,FALSE,2010-03-25,2010-04-12,NA,GEN,LB,39591.32159,TRUE,1.00E+07,0,39591.32159,CLOSED,,2025-10-26
5931,FALSE,2010-03-08,2010-10-18,NA,GEN,LB,1898.878482,TRUE,1.00E+07,0,1898.878482,CLOSED,,2021-02-25
5932,FALSE,2010-03-14,2010-05-08,NA,GEN,LB,20088.31359,TRUE,1.00E+07,0,20088.31359,CLOSED,,2027-03-01
5933,FALSE,2010-03-11,2010-03-16,NA,GEN,LB,5944.087561,TRUE,1.00E+07,0,5944.087561,CLOSED,,2013-02-05
5934,FALSE,2010-03-22,2010-07-27,NA,GEN,LB,8012.225813,TRUE,1.00E+07,0,8012.225813,CLOSED,,2011-02-02
5935,FALSE,2010-03-23,2010-03-24,NA,GEN,LB,2334.770849,TRUE,1.00E+07,0,2334.770849,CLOSED,,2011-06-02
5936,FALSE,2010-03-22,2010-09-10,NA,GEN,LB,8762.155374,TRUE,1.00E+07,0,8762.155374,CLOSED,,2016-12-14
5937,FALSE,2010-03-21,2010-05-05,NA,GEN,LB,5059.353219,TRUE,1.00E+07,0,5059.353219,CLOSED,,2012-03-29
5938,FALSE,2010-04-01,2010-06-20,NA,GEN,LB,17551.22189,TRUE,1.00E+07,0,17551.22189,CLOSED,,2015-05-12
5939,FALSE,2010-04-26,2010-06-03,NA,GEN,LB,1836.307163,TRUE,1.00E+07,0,1836.307163,CLOSED,,2012-12-17
5940,FALSE,2010-04-26,2010-09-13,NA,GEN,LB,2822.162378,TRUE,1.00E+07,0,2822.162378,CLOSED,,2011-08-03
5941,FALSE,2010-04-08,2010-04-13,NA,GEN,LB,18493.47053,TRUE,1.00E+07,0,18493.47053,CLOSED,,2020-08-29
5942,FALSE,2010-04-10,2010-07-21,NA,GEN,LB,9220.113599,TRUE,1.00E+07,0,9220.113599,CLOSED,,2019-10-17
5943,FALSE,2010-04-29,2010-05-22,NA,GEN,LB,15774.18143,TRUE,1.00E+07,0,15774.18143,CLOSED,,2017-02-10
5944,FALSE,2010-04-02,2010-04-07,NA,GEN,LB,13002.62082,TRUE,1.00E+07,0,13002.62082,CLOSED,,2015-11-02
5945,FALSE,2010-04-03,2010-05-06,NA,GEN,LB,2672.433752,TRUE,1.00E+07,0,2672.433752,CLOSED,,2011-03-17
5946,FALSE,2010-04-02,2010-09-28,NA,GEN,LB,2726.40514,TRUE,1.00E+07,0,2726.40514,CLOSED,,2010-10-09
5947,FALSE,2010-04-11,2010-05-10,NA,GEN,LB,23940.29491,TRUE,1.00E+07,0,23940.29491,CLOSED,,2021-12-30
5948,FALSE,2010-04-11,2010-07-03,NA,GEN,LB,57352.06956,TRUE,1.00E+07,0,57352.06956,CLOSED,,2020-09-04
5949,FALSE,2010-04-08,2010-06-11,NA,GEN,LB,2888.57925,TRUE,1.00E+07,0,2888.57925,CLOSED,,2010-12-17
5950,FALSE,2010-04-06,2010-04-08,NA,GEN,LB,8848.177278,TRUE,1.00E+07,0,8848.177278,CLOSED,,2010-09-06
5951,FALSE,2010-04-12,2010-04-22,NA,GEN,LB,9859.833531,TRUE,1.00E+07,0,9859.833531,CLOSED,,2014-12-24
