SimulationNo,OccurrenceNo,ClaimNo,TransactionDate,Action,CaseReserve,Payment,Loss
1,8908,8908,2009-07-28,INT40,0,0,0
1,8908,8908,2010-03-18,INT70,0,0,0
1,8908,8908,2010-06-30,RES,0,0,0
1,8908,8908,2010-08-21,INT90,0,0,0
1,8908,8908,2010-11-07,PMT,-2937.82959791843,4896.38266319739,0
1,8909,8909,2008-08-07,RPT,1990.97673760292,0,0
1,8909,8909,2008-10-07,INT40,0,0,0
1,8909,8909,2008-11-22,INT70,0,0,0
1,8909,8909,2008-12-23,INT90,0,0,0
1,8909,8909,2009-01-07,PMT,-1990.97673760292,3318.29456267154,0
1,891,891,2002-01-14,RPT,3152.78346752383,0,0
1,891,891,2002-06-30,RES,0,0,0
1,891,891,2003-01-18,INT40,0,0,0
1,891,891,2003-06-30,RES,0,0,0
1,891,891,2003-10-21,INT70,0,0,0
1,891,891,2004-04-23,INT90,0,0,0
1,891,891,2004-06-30,RES,1554.7348697406,0,0
1,891,891,2004-07-24,PMT,-4707.51833726444,5254.63911253972,0
1,8910,8910,2008-08-13,RPT,3279.41080987296,0,0
1,8910,8910,2008-10-17,INT40,0,0,0
1,8910,8910,2008-12-04,INT70,0,0,0
1,8910,8910,2009-01-06,INT90,0,0,0
1,8910,8910,2009-01-22,PMT,-3279.41080987296,5465.6846831216,0
1,8911,8911,2009-01-12,RPT,2139.67013649633,0,0
1,8911,8911,2009-06-30,RES,0,0,0
1,8911,8911,2009-09-02,INT40,0,0,0
1,8911,8911,2010-02-24,INT70,0,0,0
1,8911,8911,2010-06-21,INT90,0,0,0
1,8911,8911,2010-06-30,RES,227.546395304927,0,0
1,8911,8911,2010-08-18,PMT,-2367.21653180126,3566.11689416055,0
1,8912,8912,2009-07-19,RPT,2865.66066007724,0,0
1,8912,8912,2010-06-30,RES,0,0,0
1,8912,8912,2011-06-30,RES,0,0,0
1,8912,8912,2012-06-30,RES,0,0,0
1,8912,8912,2013-02-17,INT40,0,0,0
1,8912,8912,2013-06-30,RES,0,0,0
1,8912,8912,2014-06-30,RES,0,0,0
1,8912,8912,2015-06-30,RES,0,0,0
1,8912,8912,2015-10-27,INT70,0,0,0
1,8912,8912,2016-06-30,RES,0,0,0
1,8912,8912,2017-06-30,RES,0,0,0
1,8912,8912,2017-08-12,INT90,0,0,0
1,8912,8912,2018-06-30,RES,1881.25558762174,0,0
1,8912,8912,2018-07-05,PMT,-4746.91624769898,4776.10110012873,0
1,8913,8913,2009-07-17,RPT,3033.54557533084,0,0
1,8913,8913,2009-09-05,INT40,0,0,0
1,8913,8913,2009-10-12,INT70,0,0,0
1,8913,8913,2009-11-06,INT90,0,0,0
1,8913,8913,2009-11-18,PMT,-3033.54557533084,5055.90929221807,0
1,8914,8914,2008-08-28,RPT,1958.6681285786,0,0
1,8914,8914,2009-04-14,INT40,0,0,0
1,8914,8914,2009-06-30,RES,0,0,0
1,8914,8914,2009-10-02,INT70,0,0,0
1,8914,8914,2010-01-25,INT90,0,0,0
1,8914,8914,2010-03-23,PMT,-1958.6681285786,3264.44688096434,0
1,8915,8915,2010-09-23,RPT,2357.47817803532,0,0
1,8915,8915,2011-06-30,RES,0,0,0
1,8915,8915,2012-06-30,RES,0,0,0
1,8915,8915,2013-06-30,RES,0,0,0
1,8915,8915,2014-06-30,RES,0,0,0
1,8915,8915,2015-02-11,INT40,0,0,0
1,8915,8915,2015-06-30,RES,0,0,0
1,8915,8915,2016-06-30,RES,0,0,0
1,8915,8915,2017-06-30,RES,0,0,0
1,8915,8915,2018-05-28,INT70,0,0,0
1,8915,8915,2018-06-30,RES,0,0,0
1,8915,8915,2019-06-30,RES,0,0,0
1,8915,8915,2020-06-30,RES,0,0,0
1,8915,8915,2020-08-06,INT90,0,0,0
1,8915,8915,2021-06-30,RES,1285.25520240368,0,0
1,8915,8915,2021-09-11,PMT,-3642.73338043901,3929.13029672554,0
1,8916,8916,2008-08-09,RPT,3165.76729907202,0,0
1,8916,8916,2009-06-30,RES,0,0,0
1,8916,8916,2009-09-04,INT40,0,0,0
1,8916,8916,2010-06-24,INT70,0,0,0
1,8916,8916,2010-06-30,RES,0,0,0
1,8916,8916,2011-01-05,INT90,0,0,0
1,8916,8916,2011-04-13,PMT,-3165.76729907202,5276.2788317867,0
1,8917,8917,2009-03-09,RPT,2449.89349469395,0,0
1,8917,8917,2009-04-02,INT40,0,0,0
1,8917,8917,2009-04-21,INT70,0,0,0
1,8917,8917,2009-05-03,INT90,0,0,0
1,8917,8917,2009-05-09,PMT,-2449.89349469395,4083.15582448991,0
1,8918,8918,2008-07-05,RPT,2265.34962486265,0,0
1,8918,8918,2009-06-19,INT40,0,0,0
1,8918,8918,2009-06-30,RES,0,0,0
1,8918,8918,2010-03-08,INT70,0,0,0
1,8918,8918,2010-06-30,RES,0,0,0
1,8918,8918,2010-08-30,INT90,0,0,0
1,8918,8918,2010-11-25,PMT,-2265.34962486265,3775.58270810441,0
1,8919,8919,2009-09-21,RPT,2861.33362055896,0,0
1,8919,8919,2010-06-30,RES,0,0,0
1,8919,8919,2011-04-01,INT40,0,0,0
1,8919,8919,2011-06-30,RES,0,0,0
1,8919,8919,2012-05-23,INT70,0,0,0
1,8919,8919,2012-06-30,RES,0,0,0
1,8919,8919,2013-02-26,INT90,0,0,0
1,8919,8919,2013-06-30,RES,1702.14773407743,0,0
1,8919,8919,2013-07-15,PMT,-4563.48135463639,4768.88936759827,0
1,892,892,2002-12-12,RPT,2506.69682097448,0,0
1,892,892,2003-06-30,RES,0,0,0
1,892,892,2003-09-29,INT40,0,0,0
1,892,892,2004-05-04,INT70,0,0,0
1,892,892,2004-06-30,RES,0,0,0
1,892,892,2004-09-26,INT90,0,0,0
1,892,892,2004-12-08,PMT,-2506.69682097448,4177.82803495746,0
1,8920,8920,2008-07-15,RPT,2709.48121929526,0,0
1,8920,8920,2008-10-29,INT40,0,0,0
1,8920,8920,2009-01-16,INT70,0,0,0
1,8920,8920,2009-03-10,INT90,0,0,0
1,8920,8920,2009-04-05,PMT,-2709.48121929526,4515.80203215877,0
1,8921,8921,2008-08-08,RPT,2038.23575767292,0,0
1,8921,8921,2009-06-30,RES,0,0,0
1,8921,8921,2010-06-30,RES,0,0,0
1,8921,8921,2010-12-24,INT40,0,0,0
1,8921,8921,2011-06-30,RES,0,0,0
1,8921,8921,2012-06-30,RES,0,0,0
1,8921,8921,2012-10-04,INT70,0,0,0
1,8921,8921,2013-06-30,RES,0,0,0
1,8921,8921,2013-12-12,INT90,0,0,0
1,8921,8921,2014-06-30,RES,1252.32312266426,0,0
1,8921,8921,2014-07-17,PMT,-3290.55888033718,3397.05959612153,0
1,8922,8922,2008-08-30,RPT,3341.06470084912,0,0
1,8922,8922,2009-06-30,RES,0,0,0
1,8922,8922,2009-08-10,INT40,0,0,0
1,8922,8922,2010-04-25,INT70,0,0,0
1,8922,8922,2010-06-30,RES,0,0,0
1,8922,8922,2010-10-15,INT90,0,0,0
1,8922,8922,2011-01-09,PMT,-3341.06470084912,5568.44116808186,0
1,8923,8923,2008-11-06,RPT,4080.93997878919,0,0
1,8923,8923,2009-06-30,RES,0,0,0
1,8923,8923,2010-06-30,RES,0,0,0
1,8923,8923,2010-11-18,INT40,0,0,0
1,8923,8923,2011-06-30,RES,0,0,0
1,8923,8923,2012-05-27,INT70,0,0,0
1,8923,8923,2012-06-30,RES,0,0,0
1,8923,8923,2013-06-02,INT90,0,0,0
1,8923,8923,2013-06-30,RES,416.751871260744,0,0
1,8923,8923,2013-12-04,PMT,-4497.69185004994,6801.56663131532,0
1,8924,8924,2008-08-05,RPT,2384.79256556206,0,0
1,8924,8924,2009-01-15,INT40,0,0,0
1,8924,8924,2009-05-17,INT70,0,0,0
1,8924,8924,2009-06-30,RES,0,0,0
1,8924,8924,2009-08-06,INT90,0,0,0
1,8924,8924,2009-09-16,PMT,-2384.79256556206,3974.65427593677,0
1,8925,8925,2009-08-05,RPT,3609.72177032242,0,0
1,8925,8925,2009-12-22,INT40,0,0,0
1,8925,8925,2010-04-06,INT70,0,0,0
1,8925,8925,2010-06-14,INT90,0,0,0
1,8925,8925,2010-06-30,RES,1092.59777722403,0,0
1,8925,8925,2010-07-19,PMT,-4702.31954754645,6016.20295053737,0
1,8926,8926,2008-08-13,RPT,2736.16815376338,0,0
1,8926,8926,2008-09-20,INT40,0,0,0
1,8926,8926,2008-10-19,INT70,0,0,0
1,8926,8926,2008-11-07,INT90,0,0,0
1,8926,8926,2008-11-17,PMT,-2736.16815376338,4560.2802562723,0
1,8927,8927,2008-06-28,RPT,2736.61754353326,0,0
1,8927,8927,2008-06-30,RES,0,0,0
1,8927,8927,2009-06-30,RES,0,0,0
1,8927,8927,2010-06-30,RES,0,0,0
1,8927,8927,2011-06-30,RES,0,0,0
1,8927,8927,2012-03-06,INT40,0,0,0
1,8927,8927,2012-06-30,RES,0,0,0
1,8927,8927,2013-06-30,RES,0,0,0
1,8927,8927,2014-06-30,RES,0,0,0
1,8927,8927,2014-12-11,INT70,0,0,0
1,8927,8927,2015-06-30,RES,0,0,0
1,8927,8927,2016-06-30,RES,0,0,0
1,8927,8927,2016-10-14,INT90,0,0,0
1,8927,8927,2017-06-30,RES,1401.76805962193,0,0
1,8927,8927,2017-09-16,PMT,-4138.38560315519,4561.0292392221,0
1,8928,8928,2008-11-01,RPT,2280.26604572964,0,0
1,8928,8928,2008-12-13,INT40,0,0,0
1,8928,8928,2009-01-13,INT70,0,0,0
1,8928,8928,2009-02-03,INT90,0,0,0
1,8928,8928,2009-02-13,PMT,-2280.26604572964,3800.4434095494,0
1,8929,8929,2009-09-03,RPT,3138.52077647135,0,0
1,8929,8929,2010-06-30,RES,0,0,0
1,8929,8929,2011-06-30,RES,0,0,0
1,8929,8929,2012-04-05,INT40,0,0,0
1,8929,8929,2012-06-30,RES,0,0,0
1,8929,8929,2013-06-30,RES,0,0,0
1,8929,8929,2014-03-15,INT70,0,0,0
1,8929,8929,2014-06-30,RES,0,0,0
1,8929,8929,2015-06-30,RES,0,0,0
1,8929,8929,2015-07-01,INT90,0,0,0
1,8929,8929,2016-02-22,PMT,-3138.52077647135,5230.86796078558,0
1,893,893,2001-12-06,RPT,2399.4678207722,0,0
1,893,893,2001-12-28,INT40,0,0,0
1,893,893,2002-01-13,INT70,0,0,0
1,893,893,2002-01-24,INT90,118.492238062825,0,0
1,893,893,2002-01-29,PMT,-2517.96005883503,3999.11303462034,0
1,8930,8930,2008-08-13,RPT,2412.07219491029,0,0
1,8930,8930,2009-06-30,RES,0,0,0
1,8930,8930,2009-08-08,INT40,0,0,0
1,8930,8930,2010-05-06,INT70,0,0,0
1,8930,8930,2010-06-30,RES,0,0,0
1,8930,8930,2010-11-02,INT90,0,0,0
1,8930,8930,2011-01-31,PMT,-2412.07219491029,4020.12032485048,0
1,8931,8931,2009-05-27,RPT,2985.01322181924,0,0
1,8931,8931,2009-06-30,RES,0,0,0
1,8931,8931,2009-10-17,INT40,0,0,0
1,8931,8931,2010-02-02,INT70,0,0,0
1,8931,8931,2010-04-14,INT90,0,0,0
1,8931,8931,2010-05-20,PMT,-2985.01322181924,4975.0220363654,0
1,8932,8932,2008-11-06,RPT,2860.42757772652,0,0
1,8932,8932,2008-12-09,INT40,0,0,0
1,8932,8932,2009-01-02,INT70,0,0,0
1,8932,8932,2009-01-19,INT90,0,0,0
1,8932,8932,2009-01-27,PMT,-2860.42757772652,4767.37929621087,0
1,8933,8933,2008-09-17,RPT,2430.07457951431,0,0
1,8933,8933,2008-12-11,INT40,0,0,0
1,8933,8933,2009-02-13,INT70,0,0,0
1,8933,8933,2009-03-28,INT90,0,0,0
1,8933,8933,2009-04-18,PMT,-2430.07457951431,4050.12429919051,0
1,8934,8934,2008-07-17,RPT,2900.00989823834,0,0
1,8934,8934,2009-06-30,RES,0,0,0
1,8934,8934,2010-06-30,RES,0,0,0
1,8934,8934,2011-04-18,INT40,0,0,0
1,8934,8934,2011-06-30,RES,0,0,0
1,8934,8934,2012-06-30,RES,0,0,0
1,8934,8934,2013-05-11,INT70,0,0,0
1,8934,8934,2013-06-30,RES,0,0,0
1,8934,8934,2014-06-30,RES,0,0,0
1,8934,8934,2014-09-26,INT90,0,0,0
1,8934,8934,2015-06-04,PMT,-2900.00989823834,4833.34983039723,0
1,8935,8935,2009-09-28,RPT,2245.1261383432,0,0
1,8935,8935,2010-06-30,RES,0,0,0
1,8935,8935,2011-04-07,INT40,0,0,0
1,8935,8935,2011-06-30,RES,0,0,0
1,8935,8935,2012-05-27,INT70,0,0,0
1,8935,8935,2012-06-30,RES,0,0,0
1,8935,8935,2013-03-01,INT90,0,0,0
1,8935,8935,2013-06-30,RES,1302.78737761312,0,0
1,8935,8935,2013-07-18,PMT,-3547.91351595632,3741.87689723867,0
1,8936,8936,2009-01-27,RPT,2307.81176456596,0,0
1,8936,8936,2009-06-22,INT40,0,0,0
1,8936,8936,2009-06-30,RES,0,0,0
1,8936,8936,2009-10-10,INT70,0,0,0
1,8936,8936,2009-12-22,INT90,0,0,0
1,8936,8936,2010-01-28,PMT,-2307.81176456596,3846.35294094327,0
1,8937,8937,2008-10-01,RPT,2540.2142765258,0,0
1,8937,8937,2009-06-30,RES,0,0,0
1,8937,8937,2010-02-05,INT40,0,0,0
1,8937,8937,2010-06-30,RES,0,0,0
1,8937,8937,2011-02-08,INT70,0,0,0
1,8937,8937,2011-06-30,RES,0,0,0
1,8937,8937,2011-10-12,INT90,0,0,0
1,8937,8937,2012-02-12,PMT,-2540.2142765258,4233.69046087633,0
1,8938,8938,2008-08-05,RPT,3177.71802835525,0,0
1,8938,8938,2009-06-30,RES,0,0,0
1,8938,8938,2010-06-12,INT40,0,0,0
1,8938,8938,2010-06-30,RES,0,0,0
1,8938,8938,2011-06-30,RES,0,0,0
1,8938,8938,2011-11-02,INT70,0,0,0
1,8938,8938,2012-06-30,RES,0,0,0
1,8938,8938,2012-10-05,INT90,0,0,0
1,8938,8938,2013-03-23,PMT,-3177.71802835525,5296.19671392542,0
1,8939,8939,2009-04-01,RPT,2346.28576130657,0,0
1,8939,8939,2009-06-30,RES,0,0,0
1,8939,8939,2010-06-30,RES,0,0,0
1,8939,8939,2011-06-30,RES,0,0,0
1,8939,8939,2012-06-30,RES,0,0,0
1,8939,8939,2013-05-08,INT40,0,0,0
1,8939,8939,2013-06-30,RES,0,0,0
1,8939,8939,2014-06-30,RES,0,0,0
1,8939,8939,2015-06-30,RES,0,0,0
1,8939,8939,2016-06-05,INT70,0,0,0
1,8939,8939,2016-06-30,RES,0,0,0
1,8939,8939,2017-06-30,RES,0,0,0
1,8939,8939,2018-06-23,INT90,0,0,0
1,8939,8939,2018-06-30,RES,0,0,0
1,8939,8939,2019-06-30,RES,1551.6602765027,0,0
1,8939,8939,2019-07-03,PMT,-3897.94603780927,3910.47626884429,0
1,894,894,2002-07-28,RPT,1968.19705496588,0,0
1,894,894,2003-02-24,INT40,0,0,0
1,894,894,2003-06-30,RES,0,0,0
1,894,894,2003-08-01,INT70,0,0,0
1,894,894,2003-11-14,INT90,0,0,0
1,894,894,2004-01-06,PMT,-1968.19705496588,3280.32842494314,0
1,8940,8940,2008-07-05,RPT,2543.25685430682,0,0
1,8940,8940,2009-06-30,RES,0,0,0
1,8940,8940,2010-06-30,RES,0,0,0
1,8940,8940,2011-06-30,RES,0,0,0
1,8940,8940,2012-06-30,RES,0,0,0
1,8940,8940,2013-06-30,RES,0,0,0
1,8940,8940,2014-06-20,INT40,0,0,0
1,8940,8940,2014-06-30,RES,0,0,0
1,8940,8940,2015-06-30,RES,0,0,0
1,8940,8940,2016-06-30,RES,0,0,0
1,8940,8940,2017-06-30,RES,0,0,0
1,8940,8940,2018-06-30,RES,0,0,0
1,8940,8940,2018-12-09,INT70,0,0,0
1,8940,8940,2019-06-30,RES,0,0,0
1,8940,8940,2020-06-30,RES,0,0,0
1,8940,8940,2021-06-30,RES,0,0,0
1,8940,8940,2021-12-01,INT90,0,0,0
1,8940,8940,2022-06-30,RES,657.822118414716,0,0
1,8940,8940,2023-05-29,PMT,-3201.07897272154,4238.7614238447,0
1,8941,8941,2008-07-20,RPT,5963.32654887917,0,0
1,8941,8941,2009-04-09,INT40,0,0,0
1,8941,8941,2009-06-30,RES,0,0,0
1,8941,8941,2009-10-24,INT70,0,0,0
1,8941,8941,2010-03-04,INT90,0,0,0
1,8941,8941,2010-05-09,PMT,-5963.32654887917,9938.87758146529,0
1,8942,8942,2009-02-17,RPT,3707.79519690955,0,0
1,8942,8942,2009-06-30,RES,0,0,0
1,8942,8942,2010-04-28,INT40,0,0,0
1,8942,8942,2010-06-30,RES,0,0,0
1,8942,8942,2011-03-21,INT70,0,0,0
1,8942,8942,2011-06-30,RES,0,0,0
1,8942,8942,2011-10-24,INT90,0,0,0
1,8942,8942,2012-02-10,PMT,-3707.79519690955,6179.65866151592,0
1,8943,8943,2008-12-14,RPT,4531.23231007033,0,0
1,8943,8943,2009-06-30,RES,0,0,0
1,8943,8943,2010-06-30,RES,0,0,0
1,8943,8943,2011-06-30,RES,0,0,0
1,8943,8943,2012-04-15,INT40,0,0,0
1,8943,8943,2012-06-30,RES,0,0,0
1,8943,8943,2013-06-30,RES,0,0,0
1,8943,8943,2014-06-30,RES,0,0,0
1,8943,8943,2014-10-16,INT70,0,0,0
1,8943,8943,2015-06-30,RES,0,0,0
1,8943,8943,2016-06-15,INT90,0,0,0
1,8943,8943,2016-06-30,RES,143.848644764137,0,0
1,8943,8943,2017-04-16,PMT,-4675.08095483447,7552.05385011722,0
1,8944,8944,2009-07-13,RPT,2807.64507538598,0,0
1,8944,8944,2009-09-21,INT40,0,0,0
1,8944,8944,2009-11-12,INT70,0,0,0
1,8944,8944,2009-12-18,INT90,0,0,0
1,8944,8944,2010-01-04,PMT,-2807.64507538598,4679.40845897663,0
1,8945,8945,2008-12-23,RPT,2681.12830465063,0,0
1,8945,8945,2009-01-26,INT40,0,0,0
1,8945,8945,2009-02-20,INT70,0,0,0
1,8945,8945,2009-03-09,INT90,0,0,0
1,8945,8945,2009-03-18,PMT,-2681.12830465063,4468.54717441771,0
1,8946,8946,2009-01-23,RPT,3083.29694408223,0,0
1,8946,8946,2009-05-21,INT40,0,0,0
1,8946,8946,2009-06-30,RES,0,0,0
1,8946,8946,2009-08-17,INT70,0,0,0
1,8946,8946,2009-10-15,INT90,0,0,0
1,8946,8946,2009-11-13,PMT,-3083.29694408223,5138.82824013705,0
1,8947,8947,2009-08-01,RPT,3279.55924946147,0,0
1,8947,8947,2010-06-30,RES,0,0,0
1,8947,8947,2011-06-30,RES,0,0,0
1,8947,8947,2012-03-06,INT40,0,0,0
1,8947,8947,2012-06-30,RES,0,0,0
1,8947,8947,2013-06-30,RES,0,0,0
1,8947,8947,2014-02-14,INT70,0,0,0
1,8947,8947,2014-06-30,RES,0,0,0
1,8947,8947,2015-06-03,INT90,0,0,0
1,8947,8947,2015-06-30,RES,248.262681329712,0,0
1,8947,8947,2016-01-26,PMT,-3527.82193079118,5465.93208243578,0
1,8948,8948,2008-06-22,RPT,2859.39480717733,0,0
1,8948,8948,2008-06-30,RES,0,0,0
1,8948,8948,2009-06-30,RES,0,0,0
1,8948,8948,2009-07-26,INT40,0,0,0
1,8948,8948,2010-05-21,INT70,0,0,0
1,8948,8948,2010-06-30,RES,0,0,0
1,8948,8948,2010-12-06,INT90,0,0,0
1,8948,8948,2011-03-16,PMT,-2859.39480717733,4765.65801196222,0
1,8949,8949,2008-12-16,RPT,2170.21489036772,0,0
1,8949,8949,2009-06-30,RES,0,0,0
1,8949,8949,2010-06-30,RES,0,0,0
1,8949,8949,2011-01-13,INT40,0,0,0
1,8949,8949,2011-06-30,RES,0,0,0
1,8949,8949,2012-06-30,RES,0,0,0
1,8949,8949,2012-08-03,INT70,0,0,0
1,8949,8949,2013-06-30,RES,0,0,0
1,8949,8949,2013-08-17,INT90,0,0,0
1,8949,8949,2014-02-22,PMT,-2170.21489036772,3617.02481727953,0
1,895,895,2002-02-11,RPT,2906.78260294565,0,0
1,895,895,2002-04-29,INT40,0,0,0
1,895,895,2002-06-25,INT70,0,0,0
1,895,895,2002-06-30,RES,0,0,0
1,895,895,2002-08-03,INT90,0,0,0
1,895,895,2002-08-22,PMT,-2906.78260294565,4844.63767157608,0
1,8950,8950,2009-06-16,RPT,3107.79786716667,0,0
1,8950,8950,2009-06-30,RES,0,0,0
1,8950,8950,2010-06-30,RES,0,0,0
1,8950,8950,2010-11-04,INT40,0,0,0
1,8950,8950,2011-06-30,RES,0,0,0
1,8950,8950,2011-11-19,INT70,0,0,0
1,8950,8950,2012-06-30,RES,0,0,0
1,8950,8950,2012-07-29,INT90,0,0,0
1,8950,8950,2012-12-03,PMT,-3107.79786716667,5179.66311194445,0
1,8951,8951,2008-07-04,RPT,3370.08607324319,0,0
1,8951,8951,2009-06-30,RES,0,0,0
1,8951,8951,2010-02-02,INT40,0,0,0
1,8951,8951,2010-06-30,RES,0,0,0
1,8951,8951,2011-04-11,INT70,0,0,0
1,8951,8951,2011-06-30,RES,0,0,0
1,8951,8951,2012-01-25,INT90,0,0,0
1,8951,8951,2012-06-17,PMT,-3370.08607324319,5616.81012207198,0
1,8952,8952,2008-10-11,RPT,3352.7871839389,0,0
1,8952,8952,2008-11-16,INT40,0,0,0
1,8952,8952,2008-12-14,INT70,0,0,0
1,8952,8952,2009-01-01,INT90,0,0,0
1,8952,8952,2009-01-10,PMT,-3352.7871839389,5587.97863989817,0
1,8953,8953,2008-07-02,RPT,3908.20464909926,0,0
1,8953,8953,2008-09-07,INT40,0,0,0
1,8953,8953,2008-10-28,INT70,0,0,0
1,8953,8953,2008-11-30,INT90,0,0,0
1,8953,8953,2008-12-17,PMT,-3908.20464909926,6513.67441516543,0
1,8954,8954,2008-08-17,RPT,4064.7124427792,0,0
1,8954,8954,2009-06-30,RES,0,0,0
1,8954,8954,2010-06-30,RES,0,0,0
1,8954,8954,2010-09-20,INT40,0,0,0
1,8954,8954,2011-06-30,RES,0,0,0
1,8954,8954,2012-04-16,INT70,0,0,0
1,8954,8954,2012-06-30,RES,0,0,0
1,8954,8954,2013-05-03,INT90,0,0,0
1,8954,8954,2013-06-30,RES,823.861130038275,0,0
1,8954,8954,2013-11-10,PMT,-4888.57357281747,6774.52073796533,0
1,8955,8955,2008-11-09,RPT,2724.55705555051,0,0
1,8955,8955,2009-06-30,RES,0,0,0
1,8955,8955,2009-08-16,INT40,0,0,0
1,8955,8955,2010-03-14,INT70,0,0,0
1,8955,8955,2010-06-30,RES,0,0,0
1,8955,8955,2010-08-01,INT90,0,0,0
1,8955,8955,2010-10-10,PMT,-2724.55705555051,4540.92842591751,0
1,8956,8956,2008-07-06,RPT,2471.16794925901,0,0
1,8956,8956,2009-06-30,RES,0,0,0
1,8956,8956,2010-01-08,INT40,0,0,0
1,8956,8956,2010-06-30,RES,0,0,0
1,8956,8956,2011-02-26,INT70,0,0,0
1,8956,8956,2011-06-30,RES,0,0,0
1,8956,8956,2011-11-28,INT90,0,0,0
1,8956,8956,2012-04-14,PMT,-2471.16794925901,4118.61324876502,0
1,8957,8957,2008-10-15,RPT,2987.07610197649,0,0
1,8957,8957,2009-03-02,INT40,0,0,0
1,8957,8957,2009-06-13,INT70,0,0,0
1,8957,8957,2009-06-30,RES,0,0,0
1,8957,8957,2009-08-21,INT90,0,0,0
1,8957,8957,2009-09-24,PMT,-2987.07610197649,4978.46016996081,0
1,8958,8958,2009-07-15,RPT,3381.27995762536,0,0
1,8958,8958,2009-09-27,INT40,0,0,0
1,8958,8958,2009-11-21,INT70,0,0,0
1,8958,8958,2009-12-28,INT90,0,0,0
1,8958,8958,2010-01-15,PMT,-3381.27995762536,5635.46659604226,0
1,8959,8959,2008-11-25,RPT,4138.28628627746,0,0
1,8959,8959,2009-06-30,RES,0,0,0
1,8959,8959,2010-06-30,RES,0,0,0
1,8959,8959,2011-06-30,RES,0,0,0
1,8959,8959,2011-10-31,INT40,0,0,0
1,8959,8959,2012-06-30,RES,0,0,0
1,8959,8959,2013-06-30,RES,0,0,0
1,8959,8959,2014-01-11,INT70,0,0,0
1,8959,8959,2014-06-30,RES,0,0,0
1,8959,8959,2015-06-30,INT90,0,0,0
1,8959,8959,2016-03-24,PMT,-4138.28628627746,6897.14381046243,0
1,896,896,2001-10-13,RPT,3261.0498347724,0,0
1,896,896,2002-05-26,INT40,0,0,0
1,896,896,2002-06-30,RES,0,0,0
1,896,896,2002-11-11,INT70,0,0,0
1,896,896,2003-03-04,INT90,0,0,0
1,896,896,2003-04-29,PMT,-3261.0498347724,5435.083057954,0
1,8960,8960,2008-09-12,RPT,2422.8645223712,0,0
1,8960,8960,2009-06-30,RES,0,0,0
1,8960,8960,2010-04-25,INT40,0,0,0
1,8960,8960,2010-06-30,RES,0,0,0
1,8960,8960,2011-06-30,RES,0,0,0
1,8960,8960,2011-07-11,INT70,0,0,0
1,8960,8960,2012-05-01,INT90,0,0,0
1,8960,8960,2012-06-30,RES,661.877056314883,0,0
1,8960,8960,2012-09-25,PMT,-3084.74157868609,4038.10753728534,0
1,8961,8961,2010-04-13,RPT,3888.23402764192,0,0
1,8961,8961,2010-06-11,INT40,0,0,0
1,8961,8961,2010-06-30,RES,0,0,0
1,8961,8961,2010-07-25,INT70,0,0,0
1,8961,8961,2010-08-23,INT90,0,0,0
1,8961,8961,2010-09-07,PMT,-3888.23402764192,6480.39004606987,0
1,8962,8962,2009-05-13,RPT,3607.18994793213,0,0
1,8962,8962,2009-06-30,RES,0,0,0
1,8962,8962,2010-06-30,RES,0,0,0
1,8962,8962,2011-06-30,RES,0,0,0
1,8962,8962,2012-06-30,RES,0,0,0
1,8962,8962,2013-01-04,INT40,0,0,0
1,8962,8962,2013-06-30,RES,0,0,0
1,8962,8962,2014-06-30,RES,0,0,0
1,8962,8962,2015-06-30,RES,0,0,0
1,8962,8962,2015-09-30,INT70,0,0,0
1,8962,8962,2016-06-30,RES,0,0,0
1,8962,8962,2017-06-30,RES,0,0,0
1,8962,8962,2017-07-27,INT90,0,0,0
1,8962,8962,2018-06-25,PMT,-3607.18994793213,6011.98324655355,0
1,8963,8963,2010-03-07,RPT,5197.93498210426,0,0
1,8963,8963,2010-06-30,RES,0,0,0
1,8963,8963,2011-06-30,RES,0,0,0
1,8963,8963,2012-06-30,RES,0,0,0
1,8963,8963,2013-06-30,RES,0,0,0
1,8963,8963,2013-07-21,INT40,0,0,0
1,8963,8963,2014-06-30,RES,0,0,0
1,8963,8963,2015-06-30,RES,0,0,0
1,8963,8963,2016-01-30,INT70,0,0,0
1,8963,8963,2016-06-30,RES,0,0,0
1,8963,8963,2017-06-30,RES,0,0,0
1,8963,8963,2017-10-07,INT90,0,0,0
1,8963,8963,2018-06-30,RES,2992.59697248354,0,0
1,8963,8963,2018-08-11,PMT,-8190.53195458779,8663.22497017376,0
1,8964,8964,2009-06-04,RPT,2414.2057726649,0,0
1,8964,8964,2009-06-30,RES,0,0,0
1,8964,8964,2010-06-30,RES,0,0,0
1,8964,8964,2011-01-14,INT40,0,0,0
1,8964,8964,2011-06-30,RES,0,0,0
1,8964,8964,2012-03-31,INT70,0,0,0
1,8964,8964,2012-06-30,RES,0,0,0
1,8964,8964,2013-01-20,INT90,0,0,0
1,8964,8964,2013-06-16,PMT,-2414.2057726649,4023.67628777483,0
1,8965,8965,2009-11-23,RPT,3146.49262842825,0,0
1,8965,8965,2010-06-30,RES,0,0,0
1,8965,8965,2011-05-17,INT40,0,0,0
1,8965,8965,2011-06-30,RES,0,0,0
1,8965,8965,2012-06-24,INT70,0,0,0
1,8965,8965,2012-06-30,RES,0,0,0
1,8965,8965,2013-03-21,INT90,0,0,0
1,8965,8965,2013-06-30,RES,1568.97013199116,0,0
